title,author,date,link,pdf_link,query,search_engine,nr_found,cite_count,doi
Nosql database technologies,"M Madison, M Barnhill… - Journal of …, 2015 - scholarworks.lib.csusb.edu",2015,http://scholarworks.lib.csusb.edu/jitim/vol24/iss1/1/,http://scholarworks.lib.csusb.edu/cgi/viewcontent.cgi?article=1032&context=jitim,,,1,4,No DOI available
A performance comparison of document oriented NoSQL databases,"KBS Kumar, S Mohanavalli - Computer, Communication and …, 2017 - ieeexplore.ieee.org",2017,https://ieeexplore.ieee.org/abstract/document/7944071/,No PDF available,,,1,2,No DOI available
Non-blocking Algorithm for Eventual Consistent Replicated Database on Cloud,"MM Elbushra, J Lindström - ijcit.com",No year available,https://ijcit.com/archives/volume2/issue6/Paper020602.pdf,https://ijcit.com/archives/volume2/issue6/Paper020602.pdf,,,1,No cite count available,No DOI available
"Renaissance in data management systems: SQL, NoSQL, and NewSQL","V Gudivada, D Rao, V Raghavan - Computer, 2014 - pdfs.semanticscholar.org",2014,https://pdfs.semanticscholar.org/31d4/cd04a6492186e89a4af98513784729bf9598.pdf,https://pdfs.semanticscholar.org/31d4/cd04a6492186e89a4af98513784729bf9598.pdf,,,1,12,No DOI available
Data management in cloud environments: NoSQL and NewSQL data stores,"K Grolinger, WA Higashino, A Tiwari… - Journal of Cloud …, 2013 - Springer",2013,https://link.springer.com/article/10.1186/2192-113X-2-22,https://link.springer.com/article/10.1186/2192-113X-2-22,,,1,239,No DOI available
NoSQL: Cassandra Basics,"V Mishra - Beginning Apache Cassandra Development, 2014 - Springer",2014,https://link.springer.com/chapter/10.1007/978-1-4842-0142-8_1,No PDF available,,,1,1,No DOI available
Game theoretic prioritization scheme for mobile ad hoc networks permitting hierarchal deference,"SM Hoffberg - US Patent 7,590,589, 2009 - Google Patents",2009,https://patents.google.com/patent/US7590589B2/en,No PDF available,,,1,616,No DOI available
GUI based System for Data Migration,"N CHAUDHARI, A BHANDARE, U BAIG - 2016 - irjet.net",2016,https://www.irjet.net/archives/V3/i6/IRJET-V3I6142.pdf,https://www.irjet.net/archives/V3/i6/IRJET-V3I6142.pdf,,,1,No cite count available,No DOI available
"Load Balancing Model for Performance, Accuracy, and Precision for Secure Cloud Transactions","MN Divya, Y Ramu - ijmtarc.com",No year available,http://www.ijmtarc.com/Papers/Current%20Papers/IJMTARC-161232.pdf,http://www.ijmtarc.com/Papers/Current%20Papers/IJMTARC-161232.pdf,,,1,No cite count available,No DOI available
Reconciling a distributed database from hierarchical viewpoints,"J Lucas - US Patent App. 13/564,147, 2013 - Google Patents",2013,https://patents.google.com/patent/US20130036105A1/en,https://patentimages.storage.googleapis.com/b7/e7/7f/94b3bbfbcd8e61/US20130036105A1.pdf,,,1,4,No DOI available
