Methodological Developments and Applications,"Dr.habil. Birgit Kanngießer,    Michael Haschke…",2006,https://link.springer.com/chapter/10.1007/978-3-540-36722-2_7,https://link.springer.com/content/pdf/10.1007%2F978-3-540-36722-2_7.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,11,2,https://doi.org/10.1007/978-3-540-36722-2_7,n
Spontaneous Group Management in Mobile Ad Hoc Networks,"Laura Galluccio,    Giacomo Morabito,    Sergio Palazzo",2004,https://link.springer.com/article/10.1023/B%3AWINE.0000028546.95061.26,https://link.springer.com/content/pdf/10.1023%2FB%3AWINE.0000028546.95061.26.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,24,5,https://doi.org/10.1023/B:WINE.0000028546.95061.26,n
Scalable Routing Mechanisms for Mobile Ad Hoc Networks,"David Palma,    Marilia Curado",2014,https://link.springer.com/chapter/10.1007/978-3-319-06704-9_4,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,18,No cite count available,https://doi.org/10.1007/978-3-319-06704-9_4,n
Abstracts from the 35th Annual Meeting of the Society of General Internal Medicine,No author available,2012,https://link.springer.com/article/10.1007/s11606-012-2038-0,https://link.springer.com/content/pdf/10.1007%2Fs11606-012-2038-0.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,25,4,https://doi.org/10.1007/s11606-012-2038-0,n
Mobile Agents for Wireless Computing: The Convergence of Wireless Computational Models with Mobile-Agent Technologies,"Constantinos Spyrou,    George Samaras,    Evaggelia Pitoura…",2004,https://link.springer.com/article/10.1023/B%3AMONE.0000034705.10830.b7,https://link.springer.com/content/pdf/10.1023%2FB%3AMONE.0000034705.10830.b7.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,10,28,https://doi.org/10.1023/B:MONE.0000034705.10830.b7,y
State of the Art in Cooperating Objects Research,Prof. Dr. Pedro José Marròn…,2011,https://link.springer.com/chapter/10.1007/978-3-642-16946-5_3,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,11,1,https://doi.org/10.1007/978-3-642-16946-5_3,n
Light-Weight Currency Management Mechanisms in Mobile and Weakly-Connected Environments,"Uğur Çetintemel,    Peter J. Keleher",2002,https://link.springer.com/article/10.1023/A%3A1013377523199,https://link.springer.com/content/pdf/10.1023%2FA%3A1013377523199.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,10,3,https://doi.org/10.1023/A:1013377523199,y
Recent Challenges in DBMS,No author available,2007,https://link.springer.com/chapter/10.1007/978-3-540-48399-1_13,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,15,No cite count available,https://doi.org/10.1007/978-3-540-48399-1_13,y
Trends in user/society needs and future wireless standards,"Giovanni Corazza,    Alessandro Vanelli-Coralli,    Raffaella Pedone…",2012,https://link.springer.com/chapter/10.1007/978-88-470-1983-6_2,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,11,No cite count available,https://doi.org/10.1007/978-88-470-1983-6_2,n
"THE “NUTS AND BOLTS” OF BEHAVIORAL INTERVENTION DEVELOPMENT: STUDY DESIGNS, METHODS AND FUNDING OPPORTUNITIES",No author available,2017,https://link.springer.com/article/10.1007/s12160-017-9903-3,https://link.springer.com/content/pdf/10.1007%2Fs12160-017-9903-3.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,21,2,https://doi.org/10.1007/s12160-017-9903-3,n
Standardization,"Wolfgang Kresse,    David M. Danko,    Kian Fadaie",2012,https://link.springer.com/chapter/10.1007/978-3-540-72680-7_13,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,20,No cite count available,https://doi.org/10.1007/978-3-540-72680-7_13,n
Baseband and Transmission Systems,Stojče Dimov Ilčev,2018,https://link.springer.com/chapter/10.1007/978-3-319-67119-2_3,https://link.springer.com/content/pdf/10.1007%2F978-3-319-67119-2_3.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,11,No cite count available,https://doi.org/10.1007/978-3-319-67119-2_3,n
Dynamic Reconfiguration in Mobile Systems,"Gerard J.M. Smit,    Paul J.M. Havinga…",2002,https://link.springer.com/chapter/10.1007/3-540-46117-5_19,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,19,4,https://doi.org/10.1007/3-540-46117-5_19,n
Ubiquitous enterprise service adaptations based on contextual user behavior,"Dan Hong,    Dickson K. W. Chiu,    Vincent Y. Shen…",2007,https://link.springer.com/article/10.1007/s10796-007-9039-2,https://link.springer.com/content/pdf/10.1007%2Fs10796-007-9039-2.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,17,16,https://doi.org/10.1007/s10796-007-9039-2,n
Transmission Techniques,Stojče Dimov Ilčev,2017,https://link.springer.com/chapter/10.1007/978-3-319-39171-7_3,https://link.springer.com/content/pdf/10.1007%2F978-3-319-39171-7_3.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,27,No cite count available,https://doi.org/10.1007/978-3-319-39171-7_3,n
Ubiquitous Computing: Distributing Mobile Computing to Build a Global Network of Things,"Johannes Lambrechts,    Saurabh Sinha",2016,https://link.springer.com/chapter/10.1007/978-3-319-28358-6_7,https://link.springer.com/content/pdf/10.1007%2F978-3-319-28358-6_7.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,11,2,https://doi.org/10.1007/978-3-319-28358-6_7,y
Mobile Location-Based Gaming,"Volker Paelke,    Leif Oppermann,    Christian Reimann",2008,https://link.springer.com/chapter/10.1007/978-3-540-37110-6_15,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,11,4,https://doi.org/10.1007/978-3-540-37110-6_15,n
Mobile Agent Coordination for Distributed Network Management,"Giacomo Cabri,    Letizia Leonardi…",2001,https://link.springer.com/article/10.1023/A%3A1012932424338,https://link.springer.com/content/pdf/10.1023%2FA%3A1012932424338.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,15,4,https://doi.org/10.1023/A:1012932424338,y
An Android in Every Home,"Mario Zechner,    J. F. DiMarzio,    Robert Green",2016,https://link.springer.com/chapter/10.1007/978-1-4842-0472-6_1,https://link.springer.com/content/pdf/10.1007%2F978-1-4842-0472-6_1.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,12,No cite count available,https://doi.org/10.1007/978-1-4842-0472-6_1,n
Smart Card Reader and Mobile APIs,"Damien Sauveron,    Raja Naeem Akram…",2017,https://link.springer.com/chapter/10.1007/978-3-319-50500-8_12,https://link.springer.com/content/pdf/10.1007%2F978-3-319-50500-8_12.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,21,No cite count available,https://doi.org/10.1007/978-3-319-50500-8_12,n
Challenges for nomadic computing: Mobility management and wireless communications,"Thomas F. La Porta,    Krishan K. Sabnani…",1996,https://link.springer.com/article/10.1007/BF01342727,https://link.springer.com/content/pdf/10.1007%2FBF01342727.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,10,12,https://doi.org/10.1007/BF01342727,y
Technologies and techniques,Michel Feneyrol,1996,https://link.springer.com/chapter/10.1007/978-1-4471-3429-9_4,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,11,No cite count available,https://doi.org/10.1007/978-1-4471-3429-9_4,n
"
ubiSOAP: A Service Oriented Middleware for Seamless Networking","Mauro Caporuscio,    Pierre-Guillaume Raverdy…",2008,https://link.springer.com/chapter/10.1007/978-3-540-89652-4_17,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,10,5,https://doi.org/10.1007/978-3-540-89652-4_17,y
Software Framework for Managing Heterogeneity in Mobile Collaborative Systems,"Carlos D. Correa,    Ivan Marsic",2004,https://link.springer.com/article/10.1007/s10606-004-5065-5,https://link.springer.com/content/pdf/10.1007%2Fs10606-004-5065-5.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,13,2,https://doi.org/10.1007/s10606-004-5065-5,n
Health—exploring complexity: an interdisciplinary systems approach HEC2016,"Eva Grill,    Martin Müller,    Ulrich Mansmann",2016,https://link.springer.com/article/10.1007/s10654-016-0183-1,https://link.springer.com/content/pdf/10.1007%2Fs10654-016-0183-1.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,15,1,https://doi.org/10.1007/s10654-016-0183-1,n
Mobile Agents,Ichiro Satoh,2006,https://link.springer.com/chapter/10.1007/0-387-27972-5_11,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,43,26,https://doi.org/10.1007/0-387-27972-5_11,y
Special issue editorial: Mobile computing applications,Dorota M. Huizinga,1997,https://link.springer.com/article/10.1007/BF01299646,https://link.springer.com/content/pdf/10.1007%2FBF01299646.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,10,No cite count available,https://doi.org/10.1007/BF01299646,n
Mobile Travel Tour Recommendation,Qi Liu,No year available,https://link.springer.com/referenceworkentry/10.1007/978-3-319-23519-6_1519-1,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,53,No cite count available,https://doi.org/10.1007/978-3-319-23519-6,n
EPMS’05 Confernece Abstracts,No author available,2006,https://link.springer.com/article/10.1007/BF03178827,https://link.springer.com/content/pdf/10.1007%2FBF03178827.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,42,No cite count available,https://doi.org/10.1007/BF03178827,n
A conceptual framework for network and client adaptation,"B. Badrinath,    Armando Fox,    Leonard Kleinrock…",2000,https://link.springer.com/article/10.1023/A%3A1019168830964,https://link.springer.com/content/pdf/10.1023%2FA%3A1019168830964.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,11,19,https://doi.org/10.1023/A:1019168830964,n
Conclusion,Samuel Tobin,2013,https://link.springer.com/chapter/10.1007/978-1-137-39659-4_7,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,224,No cite count available,https://doi.org/10.1007/978-1-137-39659-4_7,n
Invalidation for CORBA Caching in Wireless Devices,"James Jayaputera,    David Taniar",2004,https://link.springer.com/chapter/10.1007/978-3-540-30121-9_44,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,12,No cite count available,https://doi.org/10.1007/978-3-540-30121-9_44,n
The Idea: Integrating Authoring Concepts for Mobile Agents into an Authoring Tool for Active Multimedia Mail,"Schirmer Jürgen,    Kirste Thomas",1996,https://link.springer.com/chapter/10.1007/978-0-387-34980-0_10,https://link.springer.com/content/pdf/10.1007%2F978-0-387-34980-0_10.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,12,No cite count available,https://doi.org/10.1007/978-0-387-34980-0_10,n
Checking the Integrity Constraints of Mobile Databases with Three-Level Model,"Hamidah Ibrahim,    Zarina Dzolkhifli…",2008,https://link.springer.com/chapter/10.1007/978-3-540-70504-8_18,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,18,No cite count available,https://doi.org/10.1007/978-3-540-70504-8_18,y
Transaction-Centric Reconciliation in Disconnected Client–Server Databases,"Shirish Hemant Phatak,    Badri Nath",2004,https://link.springer.com/article/10.1023/B%3AMONE.0000034700.03069.48,https://link.springer.com/content/pdf/10.1023%2FB%3AMONE.0000034700.03069.48.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,14,1,https://doi.org/10.1023/B:MONE.0000034700.03069.48,y
The Mobile Agent Paradigm Meets Digital Document Technology: Designing for Autonomous Media Collection,"Benjamin Falchuk,    Ahmed Karmouch",1999,https://link.springer.com/chapter/10.1007/978-1-4615-5175-1_6,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,10,No cite count available,https://doi.org/10.1007/978-1-4615-5175-1_6,n
Applications of Wireless Networks,Jim Geier,2000,https://link.springer.com/chapter/10.1007/978-3-322-86790-2_12,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,17,No cite count available,https://doi.org/10.1007/978-3-322-86790-2_12,n
Bulletin Analytique du Comité de Coordination des Télécommunications de l'Union Française,No author available,1951,https://link.springer.com/article/10.1007/BF03014151,https://link.springer.com/content/pdf/10.1007%2FBF03014151.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,128,No cite count available,https://doi.org/10.1007/BF03014151,n
Hardware-software architecture of the SWAN Wireless ATM network,"Prathima Agrawal,    Eoin Hyden…",1996,https://link.springer.com/article/10.1007/BF01130400,https://link.springer.com/content/pdf/10.1007%2FBF01130400.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,14,3,https://doi.org/10.1007/BF01130400,n
Internet Automation,Veljko Milutinović,2001,https://link.springer.com/chapter/10.1007/978-1-4615-1451-0_4,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,16,No cite count available,https://doi.org/10.1007/978-1-4615-1451-0_4,n
Mobilised Learning,Juliet Sprake,2012,https://link.springer.com/chapter/10.1007/978-94-6091-777-6_3,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,19,No cite count available,https://doi.org/10.1007/978-94-6091-777-6_3,n
T,Martin H. Weik D.Sc.,1996,https://link.springer.com/chapter/10.1007/978-1-4613-0429-6_20,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,165,No cite count available,https://doi.org/10.1007/978-1-4613-0429-6_20,n
Empirical study,No author available,2008,https://link.springer.com/chapter/10.1007/978-3-7908-2030-0_5,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,21,No cite count available,https://doi.org/10.1007/978-3-7908-2030-0_5,n
From Distributed Systems to Ubiquitous Computing,"Friedemann Mattern,    Peter Sturm",2003,https://link.springer.com/chapter/10.1007/978-3-642-55569-5_1,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,13,2,https://doi.org/10.1007/978-3-642-55569-5_1,n
DICOM and Teleradiology,Oleg S. Pianykh Ph.D.,2012,https://link.springer.com/chapter/10.1007/978-3-642-10850-1_13,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,14,1,https://doi.org/10.1007/978-3-642-10850-1_13,n
Interoperability Systems,María del Pilar Almudena García Fuente…,2011,https://link.springer.com/chapter/10.1007/978-94-007-1491-5_1,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,14,No cite count available,https://doi.org/10.1007/978-94-007-1491-5_1,n
EANM’16,No author available,2016,https://link.springer.com/article/10.1007/s00259-016-3484-4,https://link.springer.com/content/pdf/10.1007%2Fs00259-016-3484-4.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,19,1,https://doi.org/10.1007/s00259-016-3484-4,n
"Wellness, Fitness, and Lifestyle Sensing Applications","Michael J. McGrath,    Cliodhna Ní Scanaill",2013,https://link.springer.com/chapter/10.1007/978-1-4302-6014-1_10,https://link.springer.com/content/pdf/10.1007%2F978-1-4302-6014-1_10.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,10,10,https://doi.org/10.1007/978-1-4302-6014-1_10,n
Introduction to Mobile Social Networks,"Jiming Chen,    Jialu Fan,    Youxian Sun",2012,https://link.springer.com/chapter/10.1007/978-1-4614-2254-9_1,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,14,No cite count available,https://doi.org/10.1007/978-1-4614-2254-9_1,n
Advances in video coding for hand-held device implementation in networked electronic media,Antonio Núñez,2006,https://link.springer.com/article/10.1007/s11554-006-0010-0,https://link.springer.com/content/pdf/10.1007%2Fs11554-006-0010-0.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,10,1,https://doi.org/10.1007/s11554-006-0010-0,n
Mobile Marketing,"Xiaolin Li,    Jiang Wu,    Yue Sun",2017,https://link.springer.com/referenceworkentry/10.1007/978-3-319-17885-1_1588,https://link.springer.com/content/pdf/10.1007%2F978-3-319-17885-1_1588.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,55,No cite count available,https://doi.org/10.1007/978-3-319-17885-1,n
A Mobile Agent Framework for Digital Nomads,André P. Meyer,2003,https://link.springer.com/chapter/10.1007/978-1-4419-9200-0_7,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,12,No cite count available,https://doi.org/10.1007/978-1-4419-9200-0_7,n
On clustering in database servers for supporting mobile clients,"B.R. Badrinath,    Shirish H. Phatak",1998,https://link.springer.com/article/10.1023/A%3A1019081315033,https://link.springer.com/content/pdf/10.1023%2FA%3A1019081315033.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,10,2,https://doi.org/10.1023/A:1019081315033,y
Movement-based checkpointing and logging for failure recovery of database applications in mobile environments,"Sapna E. George,    Ing-Ray Chen",2008,https://link.springer.com/article/10.1007/s10619-008-7026-3,https://link.springer.com/content/pdf/10.1007%2Fs10619-008-7026-3.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,10,2,https://doi.org/10.1007/s10619-008-7026-3,y
Business Applications,Abdul Sakib Mondal,2003,https://link.springer.com/chapter/10.1007/978-1-4615-0051-3_9,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,19,No cite count available,https://doi.org/10.1007/978-1-4615-0051-3_9,n
SCIENTIFIC ABSTRACTS,No author available,2018,https://link.springer.com/article/10.1007/s11606-018-4413-y,https://link.springer.com/content/pdf/10.1007%2Fs11606-018-4413-y.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,17,4,https://doi.org/10.1007/s11606-018-4413-y,n
Quality of Service in Mobile and Wireless Networks: The Need for Proactive and Adaptive Applications,"Marc Bechler,    Hartmut Ritter,    Jochen H. Schiller",2001,https://link.springer.com/article/10.1023/A%3A1016755906275,https://link.springer.com/content/pdf/10.1023%2FA%3A1016755906275.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,11,3,https://doi.org/10.1023/A:1016755906275,y
Terminology Entries (Alphabetical Presentation),Rita C. Richey,2013,https://link.springer.com/chapter/10.1007/978-1-4614-6573-7_1,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,14,No cite count available,https://doi.org/10.1007/978-1-4614-6573-7_1,n
Survey of Spaceborne Missions and Sensors,Herbert J. Kramer,1996,https://link.springer.com/chapter/10.1007/978-3-642-97678-0_2,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,16,No cite count available,https://doi.org/10.1007/978-3-642-97678-0_2,n
The Enterprise Technology Landscape,"Sriram Birudavolu,    Biswajit Nag",2019,https://link.springer.com/chapter/10.1007/978-981-13-1675-3_4,https://link.springer.com/content/pdf/10.1007%2F978-981-13-1675-3_4.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,12,No cite count available,https://doi.org/10.1007/978-981-13-1675-3_4,n
Wörterverzeichnis Deutsch — Englisch,Dipl.-Ing. Vittorio Ferretti,1996,https://link.springer.com/chapter/10.1007/978-3-642-80131-0_1,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,17,No cite count available,https://doi.org/10.1007/978-3-642-80131-0_1,n
Data Replication in Cooperative Mobile Ad-Hoc Networks,"Dan Hirsch,    Sanjay Madria",2013,https://link.springer.com/article/10.1007/s11036-012-0393-z,https://link.springer.com/content/pdf/10.1007%2Fs11036-012-0393-z.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,16,4,https://doi.org/10.1007/s11036-012-0393-z,y
An Active Database Framework for Adaptive Mobile Data Access,"Shiow-yang Wu,    Chun-Shun Chang",1999,https://link.springer.com/chapter/10.1007/978-3-540-49121-7_29,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,11,No cite count available,https://doi.org/10.1007/978-3-540-49121-7_29,y
Location-based services in ubiquitous computing environments,Ichiro Satoh,2006,https://link.springer.com/article/10.1007/s00799-006-0006-1,https://link.springer.com/content/pdf/10.1007%2Fs00799-006-0006-1.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,18,17,https://doi.org/10.1007/s00799-006-0006-1,n
ActNet: The actor model applied to mobile robotic environments,"Philippe Darche,    Pierre-Guillaume Raverdy…",1996,https://link.springer.com/chapter/10.1007/3-540-61487-7_33,https://link.springer.com/content/pdf/10.1007%2F3-540-61487-7_33.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,14,No cite count available,https://doi.org/10.1007/3-540-61487-7_33,n
A Comparative Analysis of Adaptive Middleware Architectures Based on Computational Reflection and Aspect Oriented Programming to Support Mobile Computing Applications,Celso Maciel da Costa…,2006,https://link.springer.com/chapter/10.1007/978-0-387-34736-3_10,https://link.springer.com/content/pdf/10.1007%2F978-0-387-34736-3_10.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,13,No cite count available,https://doi.org/10.1007/978-0-387-34736-3_10,n
United Kingdom,"R. M. Whiteside,    A. Wilson,    S. Blackburn,    S. E. Hörnig…",1991,https://link.springer.com/chapter/10.1007/978-94-011-3018-9_1,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,73,No cite count available,https://doi.org/10.1007/978-94-011-3018-9_1,n
Roam: A Scalable Replication System for Mobility,"David Ratner,    Peter Reiher,    Gerald J. Popek",2004,https://link.springer.com/article/10.1023/B%3AMONE.0000034707.26695.e8,https://link.springer.com/content/pdf/10.1023%2FB%3AMONE.0000034707.26695.e8.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,10,15,https://doi.org/10.1023/B:MONE.0000034707.26695.e8,y
"Innovative EC Systems: From E-Government to E-Learning, Collaborative Commerce, and C2C Commerce","Efraim Turban,    David King,    Jae Kyu Lee,    Ting-Peng Liang…",2015,https://link.springer.com/chapter/10.1007/978-3-319-10091-3_5,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,22,1,https://doi.org/10.1007/978-3-319-10091-3_5,n
C,Stewart Fist,1996,https://link.springer.com/chapter/10.1007/978-1-4615-2093-1_4,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,295,No cite count available,https://doi.org/10.1007/978-1-4615-2093-1_4,n
Places to stay on the move: Software architectures for mobile user interfaces,"Alan Dix,    Devina Ramduny,    Tom Rodden,    Nigel Davies",2000,https://link.springer.com/article/10.1007/BF01324124,https://link.springer.com/content/pdf/10.1007%2FBF01324124.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,14,No cite count available,https://doi.org/10.1007/BF01324124,n
Ubiquitous Computing,Dietmar P. F. Möller,2016,https://link.springer.com/chapter/10.1007/978-3-319-25178-3_5,https://link.springer.com/content/pdf/10.1007%2F978-3-319-25178-3_5.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,18,No cite count available,https://doi.org/10.1007/978-3-319-25178-3_5,n
The Dictionary A-D,Peter Newman,2002,https://link.springer.com/chapter/10.1007/978-1-349-74173-1_1,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,18,No cite count available,https://doi.org/10.1007/978-1-349-74173-1_1,n
Object-Oriented Coordination in Mobile Ad Hoc Networks,"Tom Van Cutsem,    Jessie Dedecker,    Wolfgang De Meuter",2007,https://link.springer.com/chapter/10.1007/978-3-540-72794-1_13,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,15,13,https://doi.org/10.1007/978-3-540-72794-1_13,y
Computational and Wireless Modeling for Collaborative Virtual Medical Teams,"George Samaras,    Dimosthenis Georgiadis,    Andreas Pitsillides",2006,https://link.springer.com/chapter/10.1007/0-387-26559-7_7,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,12,No cite count available,https://doi.org/10.1007/0-387-26559-7_7,n
Change of geographic information service model in mobile context,"Ren Fu Ph.D. candidate,    Du Qingyun",2005,https://link.springer.com/article/10.1007/BF02838661,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,10,No cite count available,https://doi.org/10.1007/BF02838661,n
Experiments in Composing Proxy Audio Services for Mobile Users,"Philip K. McKinley,    Udiyan I. Padmanabhan,    Nandagopal Ancha",2001,https://link.springer.com/chapter/10.1007/3-540-45518-3_6,https://link.springer.com/content/pdf/10.1007%2F3-540-45518-3_6.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,10,4,https://doi.org/10.1007/3-540-45518-3_6,n
"Services, Optimization, and Economic Aspects","Vasilios Siris,    Ivan Ganchev…",2009,https://link.springer.com/chapter/10.1007/978-0-387-85573-8_6,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,12,No cite count available,https://doi.org/10.1007/978-0-387-85573-8_6,n
An Efficient Multicast Routing Protocol in Wireless Mobile Networks,"Young-Joo Suh,    Hee-Sook Shin,    Dong-Hee Kwon",2001,https://link.springer.com/article/10.1023/A%3A1016780525280,https://link.springer.com/content/pdf/10.1023%2FA%3A1016780525280.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,18,266,https://doi.org/10.1023/A:1016780525280,y
F,Martin H. Weik,1997,https://link.springer.com/chapter/10.1007/978-1-4615-6023-4_6,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,101,No cite count available,https://doi.org/10.1007/978-1-4615-6023-4_6,n
A Dynamic Paging Scheme for Minimizing Signaling Costs in Hierarchical Mobile IPv6 Networks,Myung-Kyu Yi,2006,https://link.springer.com/chapter/10.1007/11951957_14,No PDF available,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,12,1,https://doi.org/10.1007/11951957_14,n
MARE: Resource Discovery and Configuration in Ad Hoc Networks,"Matt Storey,    Gordon Blair,    Adrian Friday",2002,https://link.springer.com/article/10.1023/A%3A1016543700801,https://link.springer.com/content/pdf/10.1023%2FA%3A1016543700801.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,14,13,https://doi.org/10.1023/A:1016543700801,n
Bringing the Wireless Internet to UMTS Devices: A Case Study with Music Distribution,"Marco Roccetti,    Paola Salomoni,    Vittorio Ghini…",2005,https://link.springer.com/article/10.1007/s11042-005-5606-z,https://link.springer.com/content/pdf/10.1007%2Fs11042-005-5606-z.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,13,5,https://doi.org/10.1007/s11042-005-5606-z,n
"Proceedings of the World Molecular Imaging Congress 2014, Seoul, Korea, September 17-20, 2014",No author available,2015,https://link.springer.com/article/10.1007/s11307-014-0809-1,https://link.springer.com/content/pdf/10.1007%2Fs11307-014-0809-1.pdf,portable+device*+AND+transaction*+AND+mobile_SpringerLink.csv,SpringerLink,118,No cite count available,https://doi.org/10.1007/s11307-014-0809-1,n
